origin_stop_id,reachable_stop_id,walking_time
at:44:42315:0,at:44:42314:0,0 days 00:02:51.437457600
at:44:42316:0,at:44:42305:0,0 days 00:04:44.940450
at:44:42316:0,at:44:42318:0,0 days 00:03:00.993279600
at:44:42316:0,at:44:48407:0,0 days 00:02:05.042828400
at:44:42317:0,at:44:40187:0,0 days 00:03:48.749151599
at:44:42318:0,at:44:42316:0,0 days 00:03:00.993279600
at:44:42318:0,at:44:42327:0,0 days 00:04:27.764608800
at:44:42318:0,at:44:48407:0,0 days 00:01:31.466740800
at:44:42321:0,at:44:42310:0,0 days 00:04:44.827370400
at:44:42327:0,at:44:42318:0,0 days 00:04:27.764608800
at:44:42327:0,at:44:42328:0,0 days 00:02:59.050356
at:44:42327:0,at:44:48407:0,0 days 00:03:31.121186400
at:44:42328:0,at:44:42327:0,0 days 00:02:59.050356
at:44:42328:0,at:44:42329:0,0 days 00:02:59.365276800
at:44:42329:0,at:44:42306:0,0 days 00:02:45.627889200
at:44:42329:0,at:44:42328:0,0 days 00:02:59.365276800
at:44:42330:0,at:44:46607:0,0 days 00:02:36.933118800
at:44:42374:0,at:44:45069:0,0 days 00:04:31.607925600
at:44:42392:0,at:44:40165:0,0 days 00:04:29.080740
at:44:42392:0,at:44:42394:0,0 days 00:04:19.194772799
at:44:42392:0,at:44:42400:0,0 days 00:04:03.407844
at:44:42394:0,at:44:42392:0,0 days 00:04:19.194772799
at:44:42394:0,at:44:42400:0,0 days 00:03:43.902932400
at:44:42397:0,at:44:42398:0,0 days 00:03:51.770527200
at:44:42398:0,at:44:42397:0,0 days 00:03:51.770527200
at:44:42400:0,at:44:40165:0,0 days 00:01:54.666353999
at:44:42400:0,at:44:42392:0,0 days 00:04:03.407844
at:44:42400:0,at:44:42394:0,0 days 00:03:43.902932400
at:44:42413:0,at:44:42033:0,0 days 00:02:02.807919600
at:44:42413:0,at:44:42035:0,0 days 00:01:32.546319600
at:44:42419:0,at:44:42410:0,0 days 00:04:31.012755600
at:44:42419:0,at:44:42420:0,0 days 00:02:12.395857200
at:44:42419:0,at:44:48212:0,0 days 00:04:21.411940799
at:44:42420:0,at:44:42410:0,0 days 00:03:40.977698400
at:44:42420:0,at:44:42419:0,0 days 00:02:12.395857200
at:44:42420:0,at:44:48212:0,0 days 00:02:56.590677600
at:44:42421:0,at:44:42410:0,0 days 00:04:31.346961600
at:44:42428:0,at:44:40837:0,0 days 00:03:21.420586800
at:44:42428:0,at:44:47231:0,0 days 00:02:54.474504
at:44:42433:0,at:44:46867:0,0 days 00:02:21.979086
at:44:42434:0,at:44:42431:0,0 days 00:04:43.802713200
at:44:42434:0,at:44:40942:0,0 days 00:04:13.747465200
at:44:42448:0,at:44:42804:0,0 days 00:03:11.199103200
at:44:42470:0,at:44:47266:0,0 days 00:01:52.897270800
at:44:42472:0,at:44:40296:0,0 days 00:03:05.350053600
at:44:42480:0,at:44:42481:0,0 days 00:01:47.695296
at:44:42480:0,at:44:48192:0,0 days 00:02:42.236988
at:44:42481:0,at:44:42480:0,0 days 00:01:47.695296
at:44:42481:0,at:44:48192:0,0 days 00:00:55.452448800
at:44:42495:0,at:44:42497:0,0 days 00:03:41.436806400
at:44:42495:0,at:44:47468:0,0 days 00:03:38.258265600
at:44:42497:0,at:44:42495:0,0 days 00:03:41.436806400
at:44:42497:0,at:44:47468:0,0 days 00:03:26.986543200
at:44:42502:0,at:44:42508:0,0 days 00:02:59.412598800
at:44:42502:0,at:44:46147:0,0 days 00:04:10.614446400
at:44:42505:0,at:44:42545:0,0 days 00:04:48.230205600
at:44:42508:0,at:44:42502:0,0 days 00:02:59.412598800
at:44:42508:0,at:44:42545:0,0 days 00:04:13.766919600
at:44:42508:0,at:44:46147:0,0 days 00:01:41.156036400
at:44:42508:0,at:44:46366:0,0 days 00:04:31.454382
at:44:42520:0,at:44:42522:0,0 days 00:03:55.041843600
at:44:42522:0,at:44:42520:0,0 days 00:03:55.041843600
at:44:42525:0,at:44:40018:0,0 days 00:03:06.480097200
at:44:42545:0,at:44:42505:0,0 days 00:04:48.230205600
at:44:42545:0,at:44:42508:0,0 days 00:04:13.766919600
at:44:42545:0,at:44:46147:0,0 days 00:04:11.833226399
at:44:42560:0,at:44:42564:0,0 days 00:03:45.656791200
at:44:42563:0,at:44:42564:0,0 days 00:04:44.622825600
at:44:42564:0,at:44:42560:0,0 days 00:03:45.656791200
at:44:42564:0,at:44:42563:0,0 days 00:04:44.622825600
at:44:42569:0,at:44:47649:0,0 days 00:02:29.900169600
at:44:42580:0,at:44:45769:0,0 days 00:01:14.842286400
at:44:42581:0,at:44:43020:0,0 days 00:02:21.879258
at:44:42583:0,at:44:43005:0,0 days 00:01:37.098318
at:44:42583:0,at:44:43008:0,0 days 00:04:50.696796
at:44:42583:0,at:44:43012:0,0 days 00:03:06.312290400
at:44:42583:0,at:44:43013:0,0 days 00:01:07.439203200
at:44:42583:0,at:44:43056:0,0 days 00:04:24.009254399
at:44:42583:0,at:44:43063:0,0 days 00:04:17.007931200
at:44:42583:0,at:44:43075:0,0 days 00:04:20.235950400
at:44:42583:0,at:44:43094:0,0 days 00:04:59.952212400
at:44:42583:0,at:44:43109:0,0 days 00:02:31.440296400
at:44:42583:0,at:44:48366:0,0 days 00:00:49.103290800
at:44:42599:0,at:44:40947:0,0 days 00:04:54.418713600
at:44:42599:0,at:44:47065:0,0 days 00:04:25.106044800
at:44:42599:0,at:44:47211:0,0 days 00:03:27.676998
at:44:42602:0,at:44:47636:0,0 days 00:04:30.703018800
at:44:42604:0,at:44:41865:0,0 days 00:03:01.054674
at:44:42606:0,at:44:46223:0,0 days 00:03:37.743854400
at:44:42606:0,at:44:46224:0,0 days 00:02:27.217860
at:44:42606:0,at:44:46226:0,0 days 00:04:56.981330400
at:44:42607:0,at:44:44350:0,0 days 00:02:11.033160
at:44:42618:0,at:44:42619:0,0 days 00:03:45.763992
at:44:42619:0,at:44:42618:0,0 days 00:03:45.763992
at:44:42637:0,at:44:41432:0,0 days 00:03:44.703626400
at:44:42637:0,at:44:44456:0,0 days 00:04:02.833618800
at:44:42640:0,at:44:45115:0,0 days 00:03:59.324529600
at:44:42640:0,at:44:45116:0,0 days 00:03:13.519846800
at:44:42644:0,at:44:44461:0,0 days 00:04:48.205318800
at:44:42665:0,at:44:42667:0,0 days 00:02:55.572036
at:44:42667:0,at:44:42665:0,0 days 00:02:55.572036
at:44:42696:0,at:44:49823:0,0 days 00:03:16.416558
at:44:42714:0,at:44:42010:0,0 days 00:00:50.186599200
at:44:42714:0,at:44:42184:0,0 days 00:03:28.643911200
at:44:42714:0,at:44:48374:0,0 days 00:02:07.848812400
at:44:42727:0,at:44:47667:0,0 days 00:04:03.297727199
at:44:42732:0,at:44:45586:0,0 days 00:03:15.014152800
at:44:42732:0,at:44:47668:0,0 days 00:01:29.003628
at:44:42733:0,at:44:48419:0,0 days 00:01:12.524631600
at:44:42754:0,at:44:42767:0,0 days 00:03:55.855904400
at:44:42754:0,at:44:45496:0,0 days 00:02:07.272200400
at:44:42755:0,at:44:45223:0,0 days 00:01:42.820417200
at:44:42757:0,at:44:42750:0,0 days 00:04:46.781968800
at:44:42764:0,at:44:42750:0,0 days 00:04:51.641558400
at:44:42767:0,at:44:42754:0,0 days 00:03:55.855904400
at:44:42767:0,at:44:45496:0,0 days 00:01:51.163071600
at:44:42770:0,at:44:49461:0,0 days 00:02:29.539536
at:44:42774:0,at:44:47107:0,0 days 00:04:20.041662
at:44:42774:0,at:44:47500:0,0 days 00:04:58.539032400
at:44:42774:0,at:44:47503:0,0 days 00:03:31.435070400
at:44:42774:0,at:44:47527:0,0 days 00:01:04.831064400
at:44:42792:0,at:44:42815:0,0 days 00:03:51.669716400
at:44:42795:0,at:44:47664:0,0 days 00:01:16.493912400
at:44:42799:0,at:44:42804:0,0 days 00:04:26.399672400
at:44:42800:0,at:44:42844:0,0 days 00:04:08.807671200
at:44:42804:0,at:44:42448:0,0 days 00:03:11.199103200
at:44:42804:0,at:44:42799:0,0 days 00:04:26.399672400
at:44:42808:0,at:44:42791:0,0 days 00:03:49.892482800
at:44:42810:0,at:44:46794:0,0 days 00:01:18.676358400
at:44:42810:0,at:44:48195:0,0 days 00:03:00.511722
at:44:42811:0,at:44:42812:0,0 days 00:04:28.126902
at:44:42811:0,at:44:48195:0,0 days 00:04:40.501354800
at:44:42812:0,at:44:42811:0,0 days 00:04:28.126902
at:44:42812:0,at:44:47355:0,0 days 00:03:54.794235600
at:44:42813:0,at:44:40161:0,0 days 00:04:47.948430
at:44:42814:0,at:44:47358:0,0 days 00:04:32.014452
at:44:42815:0,at:44:42792:0,0 days 00:03:51.669716400
at:44:42815:0,at:44:46794:0,0 days 00:04:57.975322800
at:44:42821:0,at:44:42822:0,0 days 00:04:20.137627200
at:44:42821:0,at:44:42831:0,0 days 00:03:12.527888400
at:44:42821:0,at:44:42832:0,0 days 00:02:27.507976800
at:44:42821:0,at:44:42833:0,0 days 00:04:59.245330800
at:44:42822:0,at:44:42821:0,0 days 00:04:20.137627200
at:44:42822:0,at:44:42832:0,0 days 00:03:41.913028800
at:44:42822:0,at:44:42833:0,0 days 00:04:40.908550800
at:44:42831:0,at:44:42821:0,0 days 00:03:12.527888400
at:44:42832:0,at:44:42821:0,0 days 00:02:27.507976800
at:44:42832:0,at:44:42822:0,0 days 00:03:41.913028800
at:44:42832:0,at:44:42833:0,0 days 00:02:31.821392400
at:44:42833:0,at:44:42821:0,0 days 00:04:59.245330800
at:44:42833:0,at:44:42822:0,0 days 00:04:40.908550800
at:44:42833:0,at:44:42832:0,0 days 00:02:31.821392400
at:44:42835:0,at:44:48194:0,0 days 00:01:25.091007600
at:44:42837:0,at:44:46243:0,0 days 00:04:36.552244800
at:44:42842:0,at:44:44937:0,0 days 00:04:39.076417200
at:44:42844:0,at:44:42791:0,0 days 00:03:57.573176400
at:44:42844:0,at:44:40911:0,0 days 00:03:30.457627200
at:44:42844:0,at:44:42800:0,0 days 00:04:08.807671200
at:44:42849:0,at:44:41449:0,0 days 00:03:01.906182
at:44:42849:0,at:44:45554:0,0 days 00:02:44.463883200
at:44:42849:0,at:44:45556:0,0 days 00:04:45.234843600
at:44:42849:0,at:44:45557:0,0 days 00:04:23.272906800
at:44:42866:0,at:44:42867:0,0 days 00:03:14.821128
at:44:42866:0,at:44:42933:0,0 days 00:04:54.489561600
at:44:42867:0,at:44:42866:0,0 days 00:03:14.821128
at:44:42867:0,at:44:42933:0,0 days 00:02:42.150570
at:44:42871:0,at:44:47109:0,0 days 00:04:12.250851599
at:44:42880:0,at:44:42881:0,0 days 00:04:41.513984400
at:44:42881:0,at:44:42880:0,0 days 00:04:41.513984400
at:44:42892:0,at:44:42893:0,0 days 00:04:39.444150
at:44:42893:0,at:44:42892:0,0 days 00:04:39.444150
at:44:42915:0,at:44:47499:0,0 days 00:02:26.685808800
at:44:42916:0,at:44:42917:0,0 days 00:04:06.062912400
at:44:42917:0,at:44:42916:0,0 days 00:04:06.062912400
at:44:42920:0,at:44:45702:0,0 days 00:01:23.258244
at:44:42933:0,at:44:42866:0,0 days 00:04:54.489561600
at:44:42933:0,at:44:42867:0,0 days 00:02:42.150570
at:44:42946:0,at:44:42952:0,0 days 00:03:04.395564
at:44:42952:0,at:44:42946:0,0 days 00:03:04.395564
at:44:42958:0,at:44:42960:0,0 days 00:01:05.729484
at:44:42960:0,at:44:42958:0,0 days 00:01:05.729484
at:44:42973:0,at:44:41659:0,0 days 00:04:05.108019600
at:44:43000:0,at:44:40478:0,0 days 00:03:25.728465600
at:44:43000:0,at:44:43029:0,0 days 00:02:19.253302800
at:44:43000:0,at:44:43138:0,0 days 00:04:35.538614400
at:44:43002:0,at:44:43122:0,0 days 00:03:40.642977600
at:44:43002:0,at:44:43026:0,0 days 00:04:10.465114800
at:44:43002:0,at:44:43108:0,0 days 00:04:36.565168800
at:44:43007:0,at:44:43009:0,0 days 00:04:33.645957599
at:44:43007:0,at:44:43060:0,0 days 00:04:38.986046400
at:44:43007:0,at:44:43067:0,0 days 00:00:29.564870399
at:44:43008:0,at:44:43005:0,0 days 00:03:26.210041200
at:44:43008:0,at:44:42583:0,0 days 00:04:50.696796
at:44:43008:0,at:44:43012:0,0 days 00:03:38.025032400
at:44:43008:0,at:44:43013:0,0 days 00:03:43.515057600
at:44:43008:0,at:44:43049:0,0 days 00:02:17.222186400
at:44:43008:0,at:44:43063:0,0 days 00:03:45.520632
at:44:43008:0,at:44:43087:0,0 days 00:04:00.742508400
at:44:43008:0,at:44:43148:0,0 days 00:02:37.767141600
at:44:43008:0,at:44:48366:0,0 days 00:04:55.705083600
at:44:43009:0,at:44:43007:0,0 days 00:04:33.645957599
at:44:43009:0,at:44:43124:0,0 days 00:02:47.869872
at:44:43009:0,at:44:45137:0,0 days 00:03:23.105998800
at:44:43010:0,at:44:43069:0,0 days 00:04:11.031391200
at:44:43010:0,at:44:43135:0,0 days 00:02:27.437784
at:44:43010:0,at:44:43136:0,0 days 00:03:04.704508800
at:44:43010:0,at:44:45497:0,0 days 00:04:51.914913600
at:44:43010:0,at:44:47268:0,0 days 00:01:59.080814400
at:44:43011:0,at:44:43045:0,0 days 00:04:13.129870799
at:44:43011:0,at:44:43104:0,0 days 00:04:30.085885200
at:44:43011:0,at:44:47641:0,0 days 00:01:58.472209200
at:44:43012:0,at:44:43005:0,0 days 00:01:45.498270
at:44:43012:0,at:44:42583:0,0 days 00:03:06.312290400
at:44:43012:0,at:44:43008:0,0 days 00:03:38.025032400
at:44:43012:0,at:44:43013:0,0 days 00:02:25.730584800
at:44:43012:0,at:44:43056:0,0 days 00:02:34.610841600
at:44:43012:0,at:44:43070:0,0 days 00:02:28.621420800
at:44:43012:0,at:44:43109:0,0 days 00:04:52.713976800
at:44:43012:0,at:44:43131:0,0 days 00:04:18.078441600
at:44:43012:0,at:44:43148:0,0 days 00:02:50.011170
at:44:43012:0,at:44:48366:0,0 days 00:02:33.723895200
at:44:43013:0,at:44:43005:0,0 days 00:00:40.869100800
at:44:43013:0,at:44:42583:0,0 days 00:01:07.439203200
at:44:43013:0,at:44:43008:0,0 days 00:03:43.515057600
at:44:43013:0,at:44:43012:0,0 days 00:02:25.730584800
at:44:43013:0,at:44:43049:0,0 days 00:04:43.431981600
at:44:43013:0,at:44:43056:0,0 days 00:04:20.017801199
at:44:43013:0,at:44:43063:0,0 days 00:03:42.522436800
at:44:43013:0,at:44:43070:0,0 days 00:04:52.976924400
at:44:43013:0,at:44:43109:0,0 days 00:03:37.056524400
at:44:43013:0,at:44:43148:0,0 days 00:04:31.947542400
at:44:43013:0,at:44:48366:0,0 days 00:01:21.079761600
at:44:43017:0,at:44:40169:0,0 days 00:02:59.662165200
at:44:43017:0,at:44:43037:0,0 days 00:01:12.717382800
at:44:43017:0,at:44:43043:0,0 days 00:03:55.919332800
at:44:43017:0,at:44:43140:0,0 days 00:03:57.236389200
at:44:43018:0,at:44:43125:0,0 days 00:02:39.578485200
at:44:43020:0,at:44:42581:0,0 days 00:02:21.879258
at:44:43021:0,at:44:43047:0,0 days 00:02:28.316349600
at:44:43021:0,at:44:43062:0,0 days 00:03:15.611742
at:44:43021:0,at:44:43136:0,0 days 00:03:56.965374
at:44:43021:0,at:44:43909:0,0 days 00:03:32.233629600
at:44:43021:0,at:44:45497:0,0 days 00:02:24.412380
at:44:43022:0,at:44:43031:0,0 days 00:04:07.480142399
at:44:43022:0,at:44:43068:0,0 days 00:04:01.572380400
at:44:43022:0,at:44:43102:0,0 days 00:02:25.733972400
at:44:43023:0,at:44:43039:0,0 days 00:01:55.235413200
at:44:43023:0,at:44:43052:0,0 days 00:04:55.912159200
at:44:43025:0,at:44:43042:0,0 days 00:03:49.488350400
at:44:43025:0,at:44:43081:0,0 days 00:04:50.418940800
at:44:43026:0,at:44:43002:0,0 days 00:04:10.465114800
at:44:43026:0,at:44:43099:0,0 days 00:02:52.883685600
at:44:43027:0,at:44:40264:0,0 days 00:01:53.686963200
at:44:43027:0,at:44:43045:0,0 days 00:04:16.055925600
at:44:43027:0,at:44:43051:0,0 days 00:04:43.738028400
at:44:43027:0,at:44:43064:0,0 days 00:04:32.505996
at:44:43027:0,at:44:43083:0,0 days 00:02:13.189347600
at:44:43027:0,at:44:43104:0,0 days 00:04:42.380637600
at:44:43027:0,at:44:43107:0,0 days 00:04:45.121789200
at:44:43027:0,at:44:43128:0,0 days 00:01:11.276284800
at:44:43027:0,at:44:43131:0,0 days 00:04:57.756072
at:44:43028:0,at:44:43054:0,0 days 00:03:39.528802800
at:44:43028:0,at:44:43132:0,0 days 00:04:11.045953200
at:44:43028:0,at:44:43138:0,0 days 00:03:12.844659600
at:44:43029:0,at:44:43000:0,0 days 00:02:19.253302800
at:44:43029:0,at:44:43138:0,0 days 00:02:39.017083200
at:44:43030:0,at:44:40192:0,0 days 00:03:35.453091600
at:44:43030:0,at:44:43075:0,0 days 00:02:17.555290800
at:44:43030:0,at:44:43079:0,0 days 00:03:46.398787200
at:44:43030:0,at:44:43109:0,0 days 00:04:01.152631200
at:44:43030:0,at:44:43117:0,0 days 00:03:35.185521600
at:44:43031:0,at:44:43022:0,0 days 00:04:07.480142399
at:44:43031:0,at:44:43053:0,0 days 00:03:46.708614
at:44:43034:0,at:44:43125:0,0 days 00:04:30.529862400
at:44:43034:0,at:44:43145:0,0 days 00:04:25.872740400
at:44:43036:0,at:44:43099:0,0 days 00:03:57.114597600
at:44:43036:0,at:44:43121:0,0 days 00:04:01.349878800
at:44:43036:0,at:44:43139:0,0 days 00:03:09.815061600
at:44:43037:0,at:44:40169:0,0 days 00:03:30.899458800
at:44:43037:0,at:44:43017:0,0 days 00:01:12.717382800
at:44:43037:0,at:44:43140:0,0 days 00:03:06.373944
at:44:43039:0,at:44:43023:0,0 days 00:01:55.235413200
at:44:43039:0,at:44:43052:0,0 days 00:03:16.156774800
at:44:43041:0,at:44:48416:0,0 days 00:04:17.897894400
at:44:43042:0,at:44:43025:0,0 days 00:03:49.488350400
at:44:43043:0,at:44:40169:0,0 days 00:04:11.574001199
at:44:43043:0,at:44:43017:0,0 days 00:03:55.919332800
at:44:43043:0,at:44:43085:0,0 days 00:03:54.277322400
at:44:43043:0,at:44:43089:0,0 days 00:04:14.576016
at:44:43045:0,at:44:40264:0,0 days 00:02:22.377710400
at:44:43045:0,at:44:43011:0,0 days 00:04:13.129870799
at:44:43045:0,at:44:43027:0,0 days 00:04:16.055925600
at:44:43045:0,at:44:43051:0,0 days 00:02:34.716390
at:44:43045:0,at:44:43083:0,0 days 00:03:31.826138400
at:44:43045:0,at:44:43104:0,0 days 00:01:47.981535600
at:44:43045:0,at:44:43128:0,0 days 00:03:12.480364800
at:44:43045:0,at:44:43130:0,0 days 00:04:00.123787200
at:44:43045:0,at:44:47641:0,0 days 00:02:29.375163600
at:44:43046:0,at:44:43068:0,0 days 00:03:55.769094
at:44:43046:0,at:44:43080:0,0 days 00:02:09.326857200
at:44:43046:0,at:44:43132:0,0 days 00:04:13.420491600
at:44:43047:0,at:44:43021:0,0 days 00:02:28.316349600
at:44:43047:0,at:44:43062:0,0 days 00:04:13.364565600
at:44:43047:0,at:44:43909:0,0 days 00:02:24.663426
at:44:43047:0,at:44:45497:0,0 days 00:04:16.944852
at:44:43049:0,at:44:43005:0,0 days 00:04:45.297883200
at:44:43049:0,at:44:43008:0,0 days 00:02:17.222186400
at:44:43049:0,at:44:43013:0,0 days 00:04:43.431981600
at:44:43049:0,at:44:43063:0,0 days 00:02:32.608672800
at:44:43049:0,at:44:43069:0,0 days 00:04:56.963460
at:44:43049:0,at:44:43087:0,0 days 00:01:44.497556400
at:44:43049:0,at:44:43135:0,0 days 00:04:24.201771600
at:44:43049:0,at:44:43148:0,0 days 00:04:53.844949200
at:44:43051:0,at:44:40264:0,0 days 00:03:18.823345200
at:44:43051:0,at:44:43027:0,0 days 00:04:43.738028400
at:44:43051:0,at:44:43045:0,0 days 00:02:34.716390
at:44:43051:0,at:44:43104:0,0 days 00:00:51.058065600
at:44:43051:0,at:44:43107:0,0 days 00:03:14.305770
at:44:43051:0,at:44:43116:0,0 days 00:03:37.922364
at:44:43051:0,at:44:43128:0,0 days 00:03:33.843164400
at:44:43051:0,at:44:45704:0,0 days 00:03:16.530609600
at:44:43051:0,at:44:47641:0,0 days 00:04:13.759921200
at:44:43052:0,at:44:43023:0,0 days 00:04:55.912159200
at:44:43052:0,at:44:43039:0,0 days 00:03:16.156774800
at:44:43053:0,at:44:43031:0,0 days 00:03:46.708614
at:44:43054:0,at:44:43028:0,0 days 00:03:39.528802800
at:44:43056:0,at:44:43005:0,0 days 00:03:50.021888400
at:44:43056:0,at:44:42583:0,0 days 00:04:24.009254399
at:44:43056:0,at:44:43012:0,0 days 00:02:34.610841600
at:44:43056:0,at:44:43013:0,0 days 00:04:20.017801199
at:44:43056:0,at:44:43064:0,0 days 00:02:41.159760
at:44:43056:0,at:44:43070:0,0 days 00:02:05.897536800
at:44:43056:0,at:44:43109:0,0 days 00:04:52.001036400
at:44:43056:0,at:44:43131:0,0 days 00:01:59.615907600
at:44:43056:0,at:44:43148:0,0 days 00:04:43.151610
at:44:43056:0,at:44:48366:0,0 days 00:03:35.409358800
at:44:43057:0,at:44:43077:0,0 days 00:02:19.768387200
at:44:43057:0,at:44:45329:0,0 days 00:02:59.496403200
at:44:43058:0,at:44:43071:0,0 days 00:02:21.048367200
at:44:43058:0,at:44:43082:0,0 days 00:03:48.176924400
at:44:43058:0,at:44:43091:0,0 days 00:03:48.533760
at:44:43058:0,at:44:43093:0,0 days 00:04:10.226236800
at:44:43060:0,at:44:43007:0,0 days 00:04:38.986046400
at:44:43060:0,at:44:43067:0,0 days 00:04:09.580396800
at:44:43061:0,at:44:43095:0,0 days 00:03:22.473007200
at:44:43061:0,at:44:45329:0,0 days 00:04:33.963690
at:44:43062:0,at:44:43021:0,0 days 00:03:15.611742
at:44:43062:0,at:44:43047:0,0 days 00:04:13.364565600
at:44:43062:0,at:44:43106:0,0 days 00:04:27.893647200
at:44:43062:0,at:44:43136:0,0 days 00:04:12.779652
at:44:43062:0,at:44:47195:0,0 days 00:04:52.996015200
at:44:43063:0,at:44:43005:0,0 days 00:04:05.992165200
at:44:43063:0,at:44:42583:0,0 days 00:04:17.007931200
at:44:43063:0,at:44:43008:0,0 days 00:03:45.520632
at:44:43063:0,at:44:43013:0,0 days 00:03:42.522436800
at:44:43063:0,at:44:43049:0,0 days 00:02:32.608672800
at:44:43063:0,at:44:43069:0,0 days 00:03:20.130598800
at:44:43063:0,at:44:43087:0,0 days 00:02:28.424940
at:44:43063:0,at:44:43106:0,0 days 00:04:51.828189600
at:44:43063:0,at:44:43135:0,0 days 00:04:17.060473199
at:44:43063:0,at:44:48366:0,0 days 00:04:55.924478400
at:44:43064:0,at:44:40264:0,0 days 00:04:16.022636400
at:44:43064:0,at:44:43027:0,0 days 00:04:32.505996
at:44:43064:0,at:44:43056:0,0 days 00:02:41.159760
at:44:43064:0,at:44:43070:0,0 days 00:04:23.312240400
at:44:43064:0,at:44:43083:0,0 days 00:02:27.261834
at:44:43064:0,at:44:43128:0,0 days 00:04:45.384787200
at:44:43064:0,at:44:43130:0,0 days 00:03:34.345533600
at:44:43064:0,at:44:43131:0,0 days 00:01:11.444455200
at:44:43067:0,at:44:43007:0,0 days 00:00:29.564870399
at:44:43067:0,at:44:43060:0,0 days 00:04:09.580396800
at:44:43068:0,at:44:43022:0,0 days 00:04:01.572380400
at:44:43068:0,at:44:43046:0,0 days 00:03:55.769094
at:44:43068:0,at:44:43080:0,0 days 00:02:04.287354
at:44:43068:0,at:44:43102:0,0 days 00:01:45.525572400
at:44:43069:0,at:44:43010:0,0 days 00:04:11.031391200
at:44:43069:0,at:44:43049:0,0 days 00:04:56.963460
at:44:43069:0,at:44:43063:0,0 days 00:03:20.130598800
at:44:43069:0,at:44:43087:0,0 days 00:03:32.407340400
at:44:43069:0,at:44:43106:0,0 days 00:03:57.302730
at:44:43069:0,at:44:43135:0,0 days 00:02:39.825470400
at:44:43069:0,at:44:43136:0,0 days 00:02:43.722387600
at:44:43069:0,at:44:47268:0,0 days 00:04:55.922869200
at:44:43070:0,at:44:43005:0,0 days 00:04:13.554022800
at:44:43070:0,at:44:43012:0,0 days 00:02:28.621420800
at:44:43070:0,at:44:43013:0,0 days 00:04:52.976924400
at:44:43070:0,at:44:43056:0,0 days 00:02:05.897536800
at:44:43070:0,at:44:43064:0,0 days 00:04:23.312240400
at:44:43070:0,at:44:43092:0,0 days 00:04:53.899518
at:44:43070:0,at:44:43131:0,0 days 00:04:00.522966
at:44:43070:0,at:44:43148:0,0 days 00:03:08.880487200
at:44:43070:0,at:44:48366:0,0 days 00:04:41.933168400
at:44:43071:0,at:44:43058:0,0 days 00:02:21.048367200
at:44:43071:0,at:44:43082:0,0 days 00:01:48.190274400
at:44:43071:0,at:44:43091:0,0 days 00:04:13.069052400
at:44:43071:0,at:44:43105:0,0 days 00:03:35.202834
at:44:43072:0,at:44:40162:0,0 days 00:02:53.242522800
at:44:43072:0,at:44:43076:0,0 days 00:04:11.230496399
at:44:43072:0,at:44:43108:0,0 days 00:04:11.694889200
at:44:43072:0,at:44:43120:0,0 days 00:03:40.174794
at:44:43075:0,at:44:40192:0,0 days 00:02:24.405723600
at:44:43075:0,at:44:42583:0,0 days 00:04:20.235950400
at:44:43075:0,at:44:43030:0,0 days 00:02:17.555290800
at:44:43075:0,at:44:43094:0,0 days 00:03:36.643924800
